"","ensembl_gene_id","chromosome_name","spin","spin_start","spin_end","hgnc_symbol","tpm_resting","tpm_activated"
"1514","ENSG00000183783","chr4","Lamina",44402018,44502017,"KCTD8",0,0
"1515","ENSG00000184305","chr4","Lamina",91021152,91121151,"CCSER1",109.474908310626,16.2441359144438
"1516","ENSG00000184305","chr4","Lamina",91121152,91221151,"CCSER1",109.474908310626,16.2441359144438
"1517","ENSG00000184305","chr4","Lamina",91221152,91321151,"CCSER1",109.474908310626,16.2441359144438
"1518","ENSG00000184305","chr4","Lamina",91321152,91421151,"CCSER1",109.474908310626,16.2441359144438
"1519","ENSG00000184305","chr4","Lamina",91421152,91521151,"CCSER1",109.474908310626,16.2441359144438
"1520","ENSG00000184305","chr4","Lamina",91521152,91621151,"CCSER1",109.474908310626,16.2441359144438
"1521","ENSG00000184305","chr4","Lamina",91621152,91721151,"CCSER1",109.474908310626,16.2441359144438
"1522","ENSG00000184305","chr4","Lamina",91721152,91821151,"CCSER1",109.474908310626,16.2441359144438
"1523","ENSG00000184305","chr4","Lamina",91821152,91921151,"CCSER1",109.474908310626,16.2441359144438
"1524","ENSG00000184305","chr4","Lamina",91921152,92021151,"CCSER1",109.474908310626,16.2441359144438
"1525","ENSG00000184305","chr4","Lamina",92021152,92121151,"CCSER1",109.474908310626,16.2441359144438
"1526","ENSG00000184305","chr4","Near_Lm1",92058239,92058406,"CCSER1",109.474908310626,16.2441359144438
"1527","ENSG00000184305","chr4","Lamina",92121152,92221151,"CCSER1",109.474908310626,16.2441359144438
"1528","ENSG00000184305","chr4","Lamina",92221152,92321151,"CCSER1",109.474908310626,16.2441359144438
"1529","ENSG00000184305","chr4","Lamina",92321152,92421151,"CCSER1",109.474908310626,16.2441359144438
"1530","ENSG00000184305","chr4","Lamina",92421152,92521151,"CCSER1",109.474908310626,16.2441359144438
"1531","ENSG00000184305","chr4","Lamina",92521152,92621151,"CCSER1",109.474908310626,16.2441359144438
"1532","ENSG00000184384","chr11","Interior_Act3",95633165,95733164,"MAML2",11686.2470477898,3094.66871401041
"1533","ENSG00000184384","chr11","Interior_Act3",95751762,95833164,"MAML2",11686.2470477898,3094.66871401041
"1534","ENSG00000184384","chr11","Interior_Act3",95833165,95933164,"MAML2",11686.2470477898,3094.66871401041
"1535","ENSG00000184384","chr11","Interior_Act3",95933165,96033164,"MAML2",11686.2470477898,3094.66871401041
"1536","ENSG00000184384","chr11","Near_Lm2",96033165,96133164,"MAML2",11686.2470477898,3094.66871401041
"1537","ENSG00000184465","chr6","Interior_Repr1",169800096,169900095,"WDR27",3365.62164895392,1345.80157317081
"1538","ENSG00000184465","chr6","Interior_Repr2",169927831,170000096,"WDR27",3365.62164895392,1345.80157317081
"1539","ENSG00000184465","chr6","Interior_Repr2",170000097,170100096,"WDR27",3365.62164895392,1345.80157317081
"1540","ENSG00000184465","chr6","Interior_Repr2",170100097,170200096,"WDR27",3365.62164895392,1345.80157317081
"1541","ENSG00000185046","chr12","Near_Lm2",99093779,99193778,"ANKS1B",23.8285212613489,48.2750250326166
"1542","ENSG00000185046","chr12","Near_Lm2",99193779,99293778,"ANKS1B",23.8285212613489,48.2750250326166
"1543","ENSG00000185046","chr12","Near_Lm2",99293779,99393778,"ANKS1B",23.8285212613489,48.2750250326166
"1544","ENSG00000185046","chr12","Near_Lm2",99393779,99493778,"ANKS1B",23.8285212613489,48.2750250326166
"1545","ENSG00000185046","chr12","Lamina",99493779,99593778,"ANKS1B",23.8285212613489,48.2750250326166
"1546","ENSG00000185046","chr12","Lamina",99593779,99693778,"ANKS1B",23.8285212613489,48.2750250326166
"1547","ENSG00000185046","chr12","Lamina",99693779,99793778,"ANKS1B",23.8285212613489,48.2750250326166
"1548","ENSG00000185046","chr12","Lamina",99793779,99893778,"ANKS1B",23.8285212613489,48.2750250326166
"1549","ENSG00000185046","chr12","Lamina",99893779,99993778,"ANKS1B",23.8285212613489,48.2750250326166
"1550","ENSG00000185046","chr12","Lamina",99993779,100093778,"ANKS1B",23.8285212613489,48.2750250326166
"1551","ENSG00000185046","chr12","Lamina",100093779,100193778,"ANKS1B",23.8285212613489,48.2750250326166
"1552","ENSG00000185046","chr12","Lamina",100193779,100293778,"ANKS1B",23.8285212613489,48.2750250326166
"1553","ENSG00000185046","chr12","Near_Lm2",100293779,100393778,"ANKS1B",23.8285212613489,48.2750250326166
"1554","ENSG00000185274","chr7","Near_Lm1",70564987,70664986,"WBSCR17",0,0
"1555","ENSG00000185274","chr7","Near_Lm1",70664987,70764986,"WBSCR17",0,0
"1556","ENSG00000185274","chr7","Near_Lm1",70764987,70864986,"WBSCR17",0,0
"1557","ENSG00000185274","chr7","Near_Lm1",70886108,70964985,"WBSCR17",0,0
"1558","ENSG00000185274","chr7","Interior_Repr2",70964986,71064985,"WBSCR17",0,0
"1559","ENSG00000185274","chr7","Interior_Repr2",71064986,71164985,"WBSCR17",0,0
"1560","ENSG00000185274","chr7","Interior_Repr2",71164986,71264985,"WBSCR17",0,0
"1561","ENSG00000185305","chr5","Near_Lm1",53095831,53195830,"ARL15",1691.67356602897,572.380842645519
"1562","ENSG00000185305","chr5","Near_Lm1",53195831,53295830,"ARL15",1691.67356602897,572.380842645519
"1563","ENSG00000185305","chr5","Near_Lm1",53295831,53395830,"ARL15",1691.67356602897,572.380842645519
"1564","ENSG00000185305","chr5","Interior_Act3",53395831,53495830,"ARL15",1691.67356602897,572.380842645519
"1565","ENSG00000185305","chr5","Interior_Act3",53495831,53595830,"ARL15",1691.67356602897,572.380842645519
"1566","ENSG00000185305","chr5","Interior_Act3",53595831,53695830,"ARL15",1691.67356602897,572.380842645519
"1567","ENSG00000185532","chr10","Near_Lm2",52659761,52759760,"PRKG1",7.99624472640724,4.2155848541355
"1568","ENSG00000185532","chr10","Near_Lm2",52759761,52859760,"PRKG1",7.99624472640724,4.2155848541355
"1569","ENSG00000185532","chr10","Lamina",52859761,52959760,"PRKG1",7.99624472640724,4.2155848541355
"1570","ENSG00000185532","chr10","Lamina",52959761,53059760,"PRKG1",7.99624472640724,4.2155848541355
"1571","ENSG00000185532","chr10","Lamina",53059761,53159760,"PRKG1",7.99624472640724,4.2155848541355
"1572","ENSG00000185532","chr10","Lamina",53159761,53259760,"PRKG1",7.99624472640724,4.2155848541355
"1573","ENSG00000185532","chr10","Lamina",53259761,53359760,"PRKG1",7.99624472640724,4.2155848541355
"1574","ENSG00000185532","chr10","Lamina",53359761,53459760,"PRKG1",7.99624472640724,4.2155848541355
"1575","ENSG00000185532","chr10","Lamina",53459761,53559760,"PRKG1",7.99624472640724,4.2155848541355
"1576","ENSG00000185532","chr10","Lamina",53559761,53659760,"PRKG1",7.99624472640724,4.2155848541355
"1577","ENSG00000185532","chr10","Lamina",53659761,53759760,"PRKG1",7.99624472640724,4.2155848541355
"1578","ENSG00000185532","chr10","Lamina",53759761,53859760,"PRKG1",7.99624472640724,4.2155848541355
"1579","ENSG00000185532","chr10","Lamina",53859761,53959760,"PRKG1",7.99624472640724,4.2155848541355
"1580","ENSG00000185532","chr10","Lamina",53959761,54059760,"PRKG1",7.99624472640724,4.2155848541355
"1581","ENSG00000185630","chr1","Near_Lm2",164469238,164569237,"PBX1",52.3947564684011,4.18767118286024
"1582","ENSG00000185630","chr1","Near_Lm2",164569238,164669237,"PBX1",52.3947564684011,4.18767118286024
"1583","ENSG00000185630","chr1","Near_Lm2",164669238,164769237,"PBX1",52.3947564684011,4.18767118286024
"1584","ENSG00000185630","chr1","Near_Lm2",164769238,164869237,"PBX1",52.3947564684011,4.18767118286024
"1585","ENSG00000185737","chr10","Lamina",83559757,83659756,"NRG3",0,0
"1586","ENSG00000185737","chr10","Lamina",83659757,83759756,"NRG3",0,0
"1587","ENSG00000185737","chr10","Lamina",83759757,83859756,"NRG3",0,0
"1588","ENSG00000185737","chr10","Lamina",83859757,83959756,"NRG3",0,0
"1589","ENSG00000185737","chr10","Lamina",83959757,84059756,"NRG3",0,0
"1590","ENSG00000185737","chr10","Lamina",84059757,84159756,"NRG3",0,0
"1591","ENSG00000185737","chr10","Lamina",84159757,84259756,"NRG3",0,0
"1592","ENSG00000185737","chr10","Lamina",84259757,84359756,"NRG3",0,0
"1593","ENSG00000185737","chr10","Lamina",84359757,84459756,"NRG3",0,0
"1594","ENSG00000185737","chr10","Lamina",84459757,84559756,"NRG3",0,0
"1595","ENSG00000185737","chr10","Lamina",84559757,84659756,"NRG3",0,0
"1596","ENSG00000185737","chr10","Lamina",84659757,84759756,"NRG3",0,0
"1597","ENSG00000185760","chr6","Near_Lm2",73311108,73374388,"KCNQ5",879.663986750122,630.633498530209
"1598","ENSG00000185760","chr6","Near_Lm2",73432121,73509723,"KCNQ5",879.663986750122,630.633498530209
"1599","ENSG00000185760","chr6","Near_Lm2",73509724,73609723,"KCNQ5",879.663986750122,630.633498530209
"1600","ENSG00000185760","chr6","Near_Lm2",73609724,73709723,"KCNQ5",879.663986750122,630.633498530209
"1601","ENSG00000185760","chr6","Near_Lm2",73709724,73809723,"KCNQ5",879.663986750122,630.633498530209
"1602","ENSG00000185760","chr6","Near_Lm2",73809724,73909723,"KCNQ5",879.663986750122,630.633498530209
"1603","ENSG00000185774","chr4","Near_Lm2",20701624,20801623,"KCNIP4",732.240075298757,277.665877305654
"1604","ENSG00000185774","chr4","Near_Lm2",20801624,20901623,"KCNIP4",732.240075298757,277.665877305654
"1605","ENSG00000185774","chr4","Lamina",20901624,21001623,"KCNIP4",732.240075298757,277.665877305654
"1606","ENSG00000185774","chr4","Lamina",21001624,21101623,"KCNIP4",732.240075298757,277.665877305654
"1607","ENSG00000185774","chr4","Lamina",21101624,21201623,"KCNIP4",732.240075298757,277.665877305654
"1608","ENSG00000185774","chr4","Lamina",21201624,21301623,"KCNIP4",732.240075298757,277.665877305654
"1609","ENSG00000185774","chr4","Lamina",21301624,21401623,"KCNIP4",732.240075298757,277.665877305654
"1610","ENSG00000185774","chr4","Lamina",21401624,21501623,"KCNIP4",732.240075298757,277.665877305654
"1611","ENSG00000185774","chr4","Lamina",21501624,21601623,"KCNIP4",732.240075298757,277.665877305654
"1612","ENSG00000185774","chr4","Lamina",21601624,21701623,"KCNIP4",732.240075298757,277.665877305654
"1613","ENSG00000185774","chr4","Lamina",21701624,21801623,"KCNIP4",732.240075298757,277.665877305654
"1614","ENSG00000185774","chr4","Lamina",21801624,21901623,"KCNIP4",732.240075298757,277.665877305654
"1615","ENSG00000185774","chr4","Lamina",21901624,22001623,"KCNIP4",732.240075298757,277.665877305654
"1616","ENSG00000185942","chr8","Lamina",63112560,63212559,"NKAIN3",0,0
"1617","ENSG00000185942","chr8","Lamina",63212560,63312559,"NKAIN3",0,0
"1618","ENSG00000185942","chr8","Lamina",63312560,63412559,"NKAIN3",0,0
"1619","ENSG00000185942","chr8","Lamina",63412560,63512559,"NKAIN3",0,0
"1620","ENSG00000185942","chr8","Lamina",63512560,63612559,"NKAIN3",0,0
"1621","ENSG00000185942","chr8","Lamina",63612560,63712559,"NKAIN3",0,0
"1622","ENSG00000185942","chr8","Lamina",63712560,63812559,"NKAIN3",0,0
"1623","ENSG00000185942","chr8","Near_Lm2",63812560,63912559,"NKAIN3",0,0
"1624","ENSG00000186314","chr5","Lamina",144779564,144879563,"PRELID2",109.279046686173,98.186219786814
"1625","ENSG00000186314","chr5","Lamina",144879564,144979563,"PRELID2",109.279046686173,98.186219786814
"1626","ENSG00000186314","chr5","Near_Lm2",144979564,145079563,"PRELID2",109.279046686173,98.186219786814
"1627","ENSG00000186314","chr5","Near_Lm2",145079564,145179563,"PRELID2",109.279046686173,98.186219786814
"1628","ENSG00000186314","chr5","Near_Lm2",145179564,145279563,"PRELID2",109.279046686173,98.186219786814
"1629","ENSG00000186714","chr11","Interior_Act3",32621547,32721546,"CCDC73",9.07129891646331,21.0016680550775
"1630","ENSG00000186714","chr11","Interior_Act3",32721547,32821546,"CCDC73",9.07129891646331,21.0016680550775
"1631","ENSG00000187164","chr10","Near_Lm1",118559512,118659511,"KIAA1598",51.4382724379173,62.9433219371618
"1632","ENSG00000187164","chr10","Near_Lm1",118659512,118759511,"KIAA1598",51.4382724379173,62.9433219371618
"1633","ENSG00000187164","chr10","Near_Lm1",118759512,118859511,"KIAA1598",51.4382724379173,62.9433219371618
"1634","ENSG00000187164","chr10","Near_Lm1",118859512,118959511,"KIAA1598",51.4382724379173,62.9433219371618
"1635","ENSG00000187323","chr18","Lamina",49826371,49926370,"DCC",0,0
"1636","ENSG00000187323","chr18","Lamina",49926371,50026370,"DCC",0,0
"1637","ENSG00000187323","chr18","Lamina",50026371,50126370,"DCC",0,0
"1638","ENSG00000187323","chr18","Lamina",50126371,50226370,"DCC",0,0
"1639","ENSG00000187323","chr18","Lamina",50226371,50326370,"DCC",0,0
"1640","ENSG00000187323","chr18","Lamina",50326371,50426370,"DCC",0,0
"1641","ENSG00000187323","chr18","Lamina",50426371,50526370,"DCC",0,0
"1642","ENSG00000187323","chr18","Lamina",50526371,50626370,"DCC",0,0
"1643","ENSG00000187323","chr18","Lamina",50626371,50726370,"DCC",0,0
"1644","ENSG00000187323","chr18","Lamina",50726371,50826370,"DCC",0,0
"1645","ENSG00000187323","chr18","Lamina",50826371,50926370,"DCC",0,0
"1646","ENSG00000187323","chr18","Lamina",50926371,51026370,"DCC",0,0
"1647","ENSG00000187323","chr18","Lamina",51026371,51126370,"DCC",0,0
"1648","ENSG00000187391","chr7","Near_Lm2",77629318,77729317,"MAGI2",31.640237982634,16.1641175633436
"1649","ENSG00000187391","chr7","Near_Lm2",77729318,77829317,"MAGI2",31.640237982634,16.1641175633436
"1650","ENSG00000187391","chr7","Near_Lm2",77829318,77929317,"MAGI2",31.640237982634,16.1641175633436
"1651","ENSG00000187391","chr7","Lamina",77929318,78029317,"MAGI2",31.640237982634,16.1641175633436
"1652","ENSG00000187391","chr7","Lamina",78029318,78129317,"MAGI2",31.640237982634,16.1641175633436
"1653","ENSG00000187391","chr7","Lamina",78129318,78229317,"MAGI2",31.640237982634,16.1641175633436
"1654","ENSG00000187391","chr7","Lamina",78243471,78329316,"MAGI2",31.640237982634,16.1641175633436
"1655","ENSG00000187391","chr7","Lamina",78329317,78429316,"MAGI2",31.640237982634,16.1641175633436
"1656","ENSG00000187391","chr7","Lamina",78429317,78529316,"MAGI2",31.640237982634,16.1641175633436
"1657","ENSG00000187391","chr7","Lamina",78529317,78629316,"MAGI2",31.640237982634,16.1641175633436
"1658","ENSG00000187391","chr7","Lamina",78629317,78729316,"MAGI2",31.640237982634,16.1641175633436
"1659","ENSG00000187391","chr7","Lamina",78729317,78829316,"MAGI2",31.640237982634,16.1641175633436
"1660","ENSG00000187391","chr7","Lamina",78829317,78929316,"MAGI2",31.640237982634,16.1641175633436
"1661","ENSG00000187391","chr7","Lamina",78929317,79029316,"MAGI2",31.640237982634,16.1641175633436
"1662","ENSG00000187391","chr7","Lamina",79029317,79129316,"MAGI2",31.640237982634,16.1641175633436
"1663","ENSG00000187416","chr7","Near_Lm1",103940449,104040448,"LHFPL3",0,0
"1664","ENSG00000187416","chr7","Near_Lm1",104040449,104140448,"LHFPL3",0,0
"1665","ENSG00000187416","chr7","Near_Lm1",104156074,104240447,"LHFPL3",0,0
"1666","ENSG00000187416","chr7","Near_Lm1",104240448,104340447,"LHFPL3",0,0
"1667","ENSG00000187416","chr7","Near_Lm1",104340448,104440447,"LHFPL3",0,0
"1668","ENSG00000187416","chr7","Near_Lm1",104440448,104540447,"LHFPL3",0,0
"1669","ENSG00000187416","chr7","Interior_Repr2",104540448,104640447,"LHFPL3",0,0
"1670","ENSG00000188283","chr19","Interior_Repr1",37690903,37790902,"ZNF383",5156.27879095145,1899.14993092514
"1671","ENSG00000188517","chr4","Interior_Act3",109721157,109821156,"COL25A1",34.4360635415848,5.63292290429991
"1672","ENSG00000188517","chr4","Interior_Act3",109821157,109921156,"COL25A1",34.4360635415848,5.63292290429991
"1673","ENSG00000188517","chr4","Interior_Act3",109921157,110021156,"COL25A1",34.4360635415848,5.63292290429991
"1674","ENSG00000188517","chr4","Interior_Act3",110021157,110121156,"COL25A1",34.4360635415848,5.63292290429991
"1675","ENSG00000188517","chr4","Interior_Act3",110121157,110221156,"COL25A1",34.4360635415848,5.63292290429991
"1676","ENSG00000188517","chr4","Interior_Act3",110221157,110321156,"COL25A1",34.4360635415848,5.63292290429991
"1677","ENSG00000188580","chr6","Lamina",124121146,124221145,"NKAIN2",0,0
"1678","ENSG00000188580","chr6","Lamina",124221146,124321145,"NKAIN2",0,0
"1679","ENSG00000188580","chr6","Lamina",124321146,124421145,"NKAIN2",0,0
"1680","ENSG00000188580","chr6","Lamina",124421146,124521145,"NKAIN2",0,0
"1681","ENSG00000188580","chr6","Lamina",124542133,124621146,"NKAIN2",0,0
"1682","ENSG00000188580","chr6","Lamina",124621147,124721146,"NKAIN2",0,0
"1683","ENSG00000188580","chr6","Lamina",124721147,124821146,"NKAIN2",0,0
"1684","ENSG00000188580","chr6","Lamina",124821147,124921146,"NKAIN2",0,0
"1685","ENSG00000188580","chr6","Lamina",124921147,125021146,"NKAIN2",0,0
"1686","ENSG00000188580","chr6","Near_Lm2",125021147,125121146,"NKAIN2",0,0
"1687","ENSG00000188580","chr6","Near_Lm2",125121147,125221146,"NKAIN2",0,0
"1688","ENSG00000188596","chr12","Near_Lm2",96793779,96893778,"C12orf55",42.162016188415,49.067113373077
"1689","ENSG00000188596","chr12","Near_Lm2",96893779,96993778,"C12orf55",42.162016188415,49.067113373077
"1690","ENSG00000188596","chr12","Near_Lm2",96993779,97093778,"C12orf55",42.162016188415,49.067113373077
"1691","ENSG00000188596","chr12","Lamina",97093779,97193778,"C12orf55",42.162016188415,49.067113373077
"1692","ENSG00000188596","chr12","Lamina",97193779,97293778,"C12orf55",42.162016188415,49.067113373077
"1693","ENSG00000188730","chr7","Lamina",49739597,49839596,"VWC2",0,1.01039241969299
"1694","ENSG00000188730","chr7","Lamina",49839597,49939596,"VWC2",0,1.01039241969299
"1695","ENSG00000188730","chr7","Lamina",49939597,50039596,"VWC2",0,1.01039241969299
"1696","ENSG00000188991","chr12","Lamina",16252935,16352934,"SLC15A5",0,0
"1697","ENSG00000188991","chr12","Lamina",16352935,16452934,"SLC15A5",0,0
"1698","ENSG00000189283","chr3","Near_Lm1",59685727,59785726,"FHIT",3819.26500641236,378.446321980291
"1699","ENSG00000189283","chr3","Near_Lm1",59785727,59885726,"FHIT",3819.26500641236,378.446321980291
"1700","ENSG00000189283","chr3","Near_Lm1",59885727,59985726,"FHIT",3819.26500641236,378.446321980291
"1701","ENSG00000189283","chr3","Near_Lm1",59985727,60085726,"FHIT",3819.26500641236,378.446321980291
"1702","ENSG00000189283","chr3","Near_Lm1",60125245,60173303,"FHIT",3819.26500641236,378.446321980291
"1703","ENSG00000189283","chr3","Near_Lm1",60185729,60258337,"FHIT",3819.26500641236,378.446321980291
"1704","ENSG00000189283","chr3","Near_Lm1",60351864,60385733,"FHIT",3819.26500641236,378.446321980291
"1705","ENSG00000189283","chr3","Near_Lm1",60385734,60485733,"FHIT",3819.26500641236,378.446321980291
"1706","ENSG00000189283","chr3","Near_Lm1",60485734,60585733,"FHIT",3819.26500641236,378.446321980291
"1707","ENSG00000189283","chr3","Near_Lm1",60585734,60685733,"FHIT",3819.26500641236,378.446321980291
"1708","ENSG00000189283","chr3","Near_Lm1",60685734,60782101,"FHIT",3819.26500641236,378.446321980291
"1709","ENSG00000189283","chr3","Near_Lm1",60829381,60885672,"FHIT",3819.26500641236,378.446321980291
"1710","ENSG00000189283","chr3","Near_Lm1",60885673,60985672,"FHIT",3819.26500641236,378.446321980291
"1711","ENSG00000189283","chr3","Near_Lm1",60985673,61059610,"FHIT",3819.26500641236,378.446321980291
"1712","ENSG00000189283","chr3","Near_Lm1",61085674,61169874,"FHIT",3819.26500641236,378.446321980291
"1713","ENSG00000189283","chr3","Near_Lm1",61185675,61285674,"FHIT",3819.26500641236,378.446321980291
"1714","ENSG00000196081","chr19","Near_Lm1",23382803,23482802,"ZNF724P",2346.47775887314,4170.14626227612
"1715","ENSG00000196277","chr3","Near_Lm2",6741688,6841687,"GRM7",1.96044527999232,0
"1716","ENSG00000196277","chr3","Near_Lm2",6841688,6941687,"GRM7",1.96044527999232,0
"1717","ENSG00000196277","chr3","Lamina",6941688,7041687,"GRM7",1.96044527999232,0
"1718","ENSG00000196277","chr3","Lamina",7041688,7141687,"GRM7",1.96044527999232,0
"1719","ENSG00000196277","chr3","Lamina",7141688,7241687,"GRM7",1.96044527999232,0
"1720","ENSG00000196277","chr3","Lamina",7241688,7341687,"GRM7",1.96044527999232,0
"1721","ENSG00000196277","chr3","Lamina",7341688,7441687,"GRM7",1.96044527999232,0
"1722","ENSG00000196277","chr3","Lamina",7441688,7541687,"GRM7",1.96044527999232,0
"1723","ENSG00000196277","chr3","Lamina",7541688,7641687,"GRM7",1.96044527999232,0
"1724","ENSG00000196277","chr3","Lamina",7641688,7741687,"GRM7",1.96044527999232,0
"1725","ENSG00000196277","chr3","Lamina",7741688,7841687,"GRM7",1.96044527999232,0
"1726","ENSG00000196353","chr3","Near_Lm1",131218845,131318844,"CPNE4",1.0314802995962,5.40038975880376
"1727","ENSG00000196353","chr3","Near_Lm1",131318845,131418844,"CPNE4",1.0314802995962,5.40038975880376
"1728","ENSG00000196353","chr3","Near_Lm1",131418845,131518844,"CPNE4",1.0314802995962,5.40038975880376
"1729","ENSG00000196353","chr3","Near_Lm1",131518845,131618844,"CPNE4",1.0314802995962,5.40038975880376
"1730","ENSG00000196353","chr3","Near_Lm1",131618845,131718844,"CPNE4",1.0314802995962,5.40038975880376
"1731","ENSG00000196353","chr3","Near_Lm1",131718845,131818844,"CPNE4",1.0314802995962,5.40038975880376
"1732","ENSG00000196353","chr3","Near_Lm1",131818845,131918844,"CPNE4",1.0314802995962,5.40038975880376
"1733","ENSG00000196353","chr3","Near_Lm1",131918845,132018844,"CPNE4",1.0314802995962,5.40038975880376
"1734","ENSG00000196376","chr6","Lamina",118221164,118321163,"SLC35F1",8.60227490732314,56.8427435736403
"1735","ENSG00000196376","chr6","Lamina",118321164,118421163,"SLC35F1",8.60227490732314,56.8427435736403
"1736","ENSG00000196376","chr6","Near_Lm2",118421164,118521163,"SLC35F1",8.60227490732314,56.8427435736403
"1737","ENSG00000196376","chr6","Near_Lm2",118521164,118621163,"SLC35F1",8.60227490732314,56.8427435736403
"1738","ENSG00000196376","chr6","Near_Lm2",118621164,118721163,"SLC35F1",8.60227490732314,56.8427435736403
"1739","ENSG00000196482","chr1","Lamina",216673343,216773342,"ESRRG",0,0
"1740","ENSG00000196482","chr1","Lamina",216773343,216873342,"ESRRG",0,0
"1741","ENSG00000196482","chr1","Lamina",216873343,216973342,"ESRRG",0,0
"1742","ENSG00000196482","chr1","Lamina",216973343,217073342,"ESRRG",0,0
"1743","ENSG00000196482","chr1","Lamina",217073343,217173342,"ESRRG",0,0
"1744","ENSG00000196482","chr1","Lamina",217173343,217273342,"ESRRG",0,0
"1745","ENSG00000196482","chr1","Lamina",217273343,217373342,"ESRRG",0,0
"1746","ENSG00000196586","chr6","Near_Lm2",76454624,76509717,"MYO6",398.039177890694,256.489532943312
"1747","ENSG00000196586","chr6","Near_Lm2",76509718,76609717,"MYO6",398.039177890694,256.489532943312
"1748","ENSG00000196586","chr6","Near_Lm2",76609718,76709717,"MYO6",398.039177890694,256.489532943312
"1749","ENSG00000196591","chr6","Near_Lm2",114221165,114321164,"HDAC2",2554.19422822564,8333.23545319169
"1750","ENSG00000196591","chr6","Near_Lm2",114321165,114421164,"HDAC2",2554.19422822564,8333.23545319169
"1751","ENSG00000196660","chr1","Lamina",219773343,219873342,"SLC30A10",0,0
"1752","ENSG00000196660","chr1","Near_Lm2",219873343,219973342,"SLC30A10",0,0
"1753","ENSG00000196660","chr1","Near_Lm2",219973343,220073342,"SLC30A10",0,0
"1754","ENSG00000196660","chr1","Near_Lm2",220073343,220173342,"SLC30A10",0,0
"1755","ENSG00000197134","chr19","Interior_Repr1",22182803,22282802,"ZNF257",2141.68026328034,3242.8521247914
"1756","ENSG00000197140","chr8","Near_Lm2",38957520,39057519,"ADAM32",5.37455645313117,4.1684536480535
"1757","ENSG00000197140","chr8","Near_Lm2",39057520,39157519,"ADAM32",5.37455645313117,4.1684536480535
"1758","ENSG00000197302","chr16","Interior_Repr1",31711322,31811321,"ZNF720",2645.87616650859,1590.77675686683
"1759","ENSG00000197448","chr7","Near_Lm2",142897094,142997093,"GSTK1",31958.7609205125,23772.5827824693
"1760","ENSG00000197826","chr4","Near_Lm2",81221155,81321154,"C4orf22",0,2.55058622656639
"1761","ENSG00000197826","chr4","Near_Lm2",81321155,81421154,"C4orf22",0,2.55058622656639
"1762","ENSG00000197826","chr4","Near_Lm2",81421155,81521154,"C4orf22",0,2.55058622656639
"1763","ENSG00000197826","chr4","Near_Lm2",81521155,81621154,"C4orf22",0,2.55058622656639
"1764","ENSG00000197826","chr4","Near_Lm2",81621155,81721154,"C4orf22",0,2.55058622656639
"1765","ENSG00000197826","chr4","Near_Lm2",81721155,81821154,"C4orf22",0,2.55058622656639
"1766","ENSG00000197826","chr4","Near_Lm2",81821155,81921154,"C4orf22",0,2.55058622656639
"1767","ENSG00000197872","chr2","Near_Lm2",16681269,16781268,"FAM49A",481.93019317894,290.629623711138
"1768","ENSG00000197872","chr2","Near_Lm2",16781269,16867399,"FAM49A",481.93019317894,290.629623711138
"1769","ENSG00000198046","chr19","Interior_Repr1",56911370,57011369,"ZNF667",435.441706464641,139.404473647255
"1770","ENSG00000198131","chr19","Speckle",58718361,58811366,"ZNF544",3448.78958511848,6026.8627872448
"1771","ENSG00000198482","chr19","Speckle",53003254,53103253,"ZNF808",5274.69796703462,2495.71184812341
"1772","ENSG00000198718","chr14","Near_Lm2",45369204,45469203,"FAM179B",2217.28999219801,1316.71806971989
"1773","ENSG00000198718","chr14","Interior_Act3",45469204,45569203,"FAM179B",2217.28999219801,1316.71806971989
"1774","ENSG00000198785","chr9","Near_Lm2",104262283,104362282,"GRIN3A",363.646867937587,75.2512872542742
"1775","ENSG00000198785","chr9","Near_Lm2",104362283,104462282,"GRIN3A",363.646867937587,75.2512872542742
"1776","ENSG00000198785","chr9","Near_Lm2",104462283,104562282,"GRIN3A",363.646867937587,75.2512872542742
"1777","ENSG00000198887","chr9","Near_Lm1",72814917,72914916,"SMC5",10668.700003583,19976.1072724006
"1778","ENSG00000198887","chr9","Near_Lm1",72914917,73014916,"SMC5",10668.700003583,19976.1072724006
"1779","ENSG00000198964","chr10","Interior_Act3",52059761,52159760,"SGMS1",4767.24260504683,3652.7404277537
"1780","ENSG00000198964","chr10","Interior_Act3",52159761,52259760,"SGMS1",4767.24260504683,3652.7404277537
"1781","ENSG00000198964","chr10","Interior_Act3",52259761,52359760,"SGMS1",4767.24260504683,3652.7404277537
"1782","ENSG00000198964","chr10","Near_Lm2",52359761,52459760,"SGMS1",4767.24260504683,3652.7404277537
"1783","ENSG00000203727","chr6","Interior_Act3",147821137,147921136,"SAMD5",0,7.61766771314796
"1784","ENSG00000203727","chr6","Interior_Act3",147921137,148021136,"SAMD5",0,7.61766771314796
"1785","ENSG00000203727","chr6","Near_Lm1",148021137,148121136,"SAMD5",0,7.61766771314796
"1786","ENSG00000203910","chr1","Near_Lm1",92665558,92765557,"C1orf146",568.472913717749,217.777878471394
"1787","ENSG00000204148","chr9","Lamina",118562280,118662279,"LINC00474",0,0
"1788","ENSG00000204148","chr9","Lamina",118662280,118762279,"LINC00474",0,0
"1789","ENSG00000204178","chr1","Interior_Act1",25726492,25826491,"TMEM57",7621.12793532309,6478.68454953127
