"","chromosome_name","spin","spin_start","spin_end","ensembl_gene_id","hgnc_symbol"
"1067","chr3","Lamina",175217789,175317788,"ENSG00000177694","NAALADL2"
"1068","chr3","Lamina",175317789,175417788,"ENSG00000177694","NAALADL2"
"1069","chr3","Lamina",175417789,175517788,"ENSG00000177694","NAALADL2"
"1070","chr3","Lamina",175517789,175617788,"ENSG00000177694","NAALADL2"
"1071","chr3","Interior_Act3",177117789,177217788,"ENSG00000228221","LINC00578"
"1072","chr3","Interior_Act3",177217789,177317788,"ENSG00000228221","LINC00578"
"1073","chr3","Interior_Act3",177317789,177417788,"ENSG00000228221","LINC00578"
"1074","chr3","Near_Lm2",177417789,177517788,"ENSG00000228221","LINC00578"
"1075","chr3","Lamina",180317789,180417788,"ENSG00000145075","CCDC39"
"1076","chr3","Near_Lm2",180417789,180517788,"ENSG00000145075","CCDC39"
"1077","chr3","Near_Lm2",180517789,180617788,"ENSG00000145075","CCDC39"
"1078","chr3","Interior_Act1",184817789,184917788,"ENSG00000113790","EHHADH"
"1079","chr3","Interior_Act1",184917789,185017788,"ENSG00000113790","EHHADH"
"1080","chr3","Near_Lm2",187817789,187917788,"ENSG00000145012","LPP"
"1081","chr3","Near_Lm2",187917789,188017788,"ENSG00000145012","LPP"
"1082","chr3","Near_Lm2",188017789,188117788,"ENSG00000145012","LPP"
"1083","chr3","Near_Lm2",188117789,188217788,"ENSG00000145012","LPP"
"1084","chr3","Lamina",188217789,188317788,"ENSG00000145012","LPP"
"1085","chr3","Lamina",188317789,188417788,"ENSG00000145012","LPP"
"1086","chr3","Lamina",188417789,188517788,"ENSG00000145012","LPP"
"1087","chr3","Lamina",188517789,188602080,"ENSG00000145012","LPP"
"1088","chr3","Lamina",191817790,191917789,"ENSG00000114279","FGF12"
"1089","chr3","Lamina",191917790,192017789,"ENSG00000114279","FGF12"
"1090","chr3","Lamina",192017790,192117789,"ENSG00000114279","FGF12"
"1091","chr3","Lamina",192117790,192217789,"ENSG00000114279","FGF12"
"1092","chr3","Lamina",192217790,192317789,"ENSG00000114279","FGF12"
"1093","chr3","Lamina",192317790,192417789,"ENSG00000114279","FGF12"
"1094","chr3","Near_Lm2",192417790,192517789,"ENSG00000114279","FGF12"
"1095","chr3","Near_Lm2",193117790,193217789,"ENSG00000127249","ATP13A4"
"1096","chr3","Near_Lm2",193217790,193317789,"ENSG00000127249","ATP13A4"
"1097","chr4","Near_Lm2",20701624,20801623,"ENSG00000185774","KCNIP4"
"1098","chr4","Near_Lm2",20801624,20901623,"ENSG00000185774","KCNIP4"
"1099","chr4","Lamina",20901624,21001623,"ENSG00000185774","KCNIP4"
"1100","chr4","Lamina",21001624,21101623,"ENSG00000185774","KCNIP4"
"1101","chr4","Lamina",21101624,21201623,"ENSG00000185774","KCNIP4"
"1102","chr4","Lamina",21201624,21301623,"ENSG00000185774","KCNIP4"
"1103","chr4","Lamina",21301624,21401623,"ENSG00000185774","KCNIP4"
"1104","chr4","Lamina",21401624,21501623,"ENSG00000185774","KCNIP4"
"1105","chr4","Lamina",21501624,21601623,"ENSG00000185774","KCNIP4"
"1106","chr4","Lamina",21601624,21701623,"ENSG00000185774","KCNIP4"
"1107","chr4","Lamina",21701624,21801623,"ENSG00000185774","KCNIP4"
"1108","chr4","Lamina",21801624,21901623,"ENSG00000185774","KCNIP4"
"1109","chr4","Lamina",21901624,22001623,"ENSG00000185774","KCNIP4"
"1110","chr4","Near_Lm2",37201623,37301622,"ENSG00000174145","KIAA1239"
"1111","chr4","Near_Lm2",37301623,37401622,"ENSG00000174145","KIAA1239"
"1112","chr4","Near_Lm2",37401623,37501622,"ENSG00000174145","KIAA1239"
"1113","chr4","Near_Lm2",37401623,37501622,"ENSG00000154274","C4orf19"
"1114","chr4","Near_Lm2",37501623,37601622,"ENSG00000154274","C4orf19"
"1115","chr4","Near_Lm1",37601623,37701622,"ENSG00000154274","C4orf19"
"1116","chr4","Near_Lm1",40802018,40902017,"ENSG00000163697","APBB2"
"1117","chr4","Near_Lm1",40902018,41002017,"ENSG00000163697","APBB2"
"1118","chr4","Near_Lm1",41002018,41102017,"ENSG00000163697","APBB2"
"1119","chr4","Near_Lm1",41102018,41202017,"ENSG00000163697","APBB2"
"1120","chr4","Near_Lm1",41202018,41302017,"ENSG00000163697","APBB2"
"1121","chr4","Lamina",44102018,44202017,"ENSG00000183783","KCTD8"
"1122","chr4","Lamina",44202018,44302017,"ENSG00000183783","KCTD8"
"1123","chr4","Lamina",44302018,44402017,"ENSG00000183783","KCTD8"
"1124","chr4","Lamina",44402018,44502017,"ENSG00000183783","KCTD8"
"1125","chr4","Interior_Act3",54166168,54266167,"ENSG00000145216","FIP1L1"
"1126","chr4","Near_Lm1",54266168,54366167,"ENSG00000145216","FIP1L1"
"1127","chr4","Near_Lm1",54366168,54466167,"ENSG00000145216","FIP1L1"
"1128","chr4","Near_Lm1",54466168,54566167,"ENSG00000145216","FIP1L1"
"1129","chr4","Near_Lm1",54566168,54666167,"ENSG00000145216","FIP1L1"
"1130","chr4","Near_Lm1",54666168,54766167,"ENSG00000145216","FIP1L1"
"1131","chr4","Near_Lm1",54766168,54866167,"ENSG00000145216","FIP1L1"
"1132","chr4","Near_Lm1",54866168,54966167,"ENSG00000145216","FIP1L1"
"1133","chr4","Near_Lm1",54966168,55066167,"ENSG00000145216","FIP1L1"
"1134","chr4","Near_Lm1",55066168,55166167,"ENSG00000145216","FIP1L1"
"1135","chr4","Interior_Act3",56666167,56766166,"ENSG00000090989","EXOC1"
"1136","chr4","Interior_Act3",56766167,56866166,"ENSG00000090989","EXOC1"
"1137","chr4","Lamina",70865718,70965717,"ENSG00000205649","HTN3"
"1138","chr4","Near_Lm2",73065718,73165717,"ENSG00000156140","ADAMTS3"
"1139","chr4","Near_Lm2",73165718,73265717,"ENSG00000156140","ADAMTS3"
"1140","chr4","Near_Lm2",73265718,73365717,"ENSG00000156140","ADAMTS3"
"1141","chr4","Interior_Act3",73365718,73465717,"ENSG00000156140","ADAMTS3"
"1142","chr4","Near_Lm2",81221155,81321154,"ENSG00000197826","C4orf22"
"1143","chr4","Near_Lm2",81321155,81421154,"ENSG00000197826","C4orf22"
"1144","chr4","Near_Lm2",81421155,81521154,"ENSG00000197826","C4orf22"
"1145","chr4","Near_Lm2",81521155,81621154,"ENSG00000197826","C4orf22"
"1146","chr4","Near_Lm2",81621155,81721154,"ENSG00000197826","C4orf22"
"1147","chr4","Near_Lm2",81721155,81821154,"ENSG00000197826","C4orf22"
"1148","chr4","Near_Lm2",81821155,81921154,"ENSG00000197826","C4orf22"
"1149","chr4","Near_Lm2",82321155,82421154,"ENSG00000138670","RASGEF1B"
"1150","chr4","Near_Lm1",82421155,82521154,"ENSG00000138670","RASGEF1B"
"1151","chr4","Near_Lm1",82521155,82621154,"ENSG00000138670","RASGEF1B"
"1152","chr4","Near_Lm1",82621155,82711402,"ENSG00000138670","RASGEF1B"
"1153","chr4","Near_Lm1",82721154,82821153,"ENSG00000138670","RASGEF1B"
"1154","chr4","Near_Lm1",82821154,82921153,"ENSG00000138670","RASGEF1B"
"1155","chr4","Near_Lm1",82921154,83021153,"ENSG00000138670","RASGEF1B"
"1156","chr4","Interior_Act3",84421154,84521153,"ENSG00000138678","AGPAT9"
"1157","chr4","Near_Lm2",84521154,84621153,"ENSG00000138678","AGPAT9"
"1158","chr4","Near_Lm2",87421154,87521153,"ENSG00000163629","PTPN13"
"1159","chr4","Near_Lm2",87521154,87621153,"ENSG00000163629","PTPN13"
"1160","chr4","Near_Lm2",87621154,87721153,"ENSG00000163629","PTPN13"
"1161","chr4","Near_Lm2",87721154,87821153,"ENSG00000163629","PTPN13"
"1162","chr4","Lamina",91021152,91121151,"ENSG00000184305","CCSER1"
"1163","chr4","Lamina",91121152,91221151,"ENSG00000184305","CCSER1"
"1164","chr4","Lamina",91221152,91321151,"ENSG00000184305","CCSER1"
"1165","chr4","Lamina",91321152,91421151,"ENSG00000184305","CCSER1"
"1166","chr4","Lamina",91421152,91521151,"ENSG00000184305","CCSER1"
"1167","chr4","Lamina",91521152,91621151,"ENSG00000184305","CCSER1"
"1168","chr4","Lamina",91621152,91721151,"ENSG00000184305","CCSER1"
"1169","chr4","Lamina",91721152,91821151,"ENSG00000184305","CCSER1"
"1170","chr4","Lamina",91821152,91921151,"ENSG00000184305","CCSER1"
"1171","chr4","Lamina",91921152,92021151,"ENSG00000184305","CCSER1"
"1172","chr4","Lamina",92021152,92121151,"ENSG00000184305","CCSER1"
"1173","chr4","Near_Lm1",92058239,92058406,"ENSG00000184305","CCSER1"
"1174","chr4","Lamina",92121152,92221151,"ENSG00000184305","CCSER1"
"1175","chr4","Lamina",92221152,92321151,"ENSG00000184305","CCSER1"
"1176","chr4","Lamina",92321152,92421151,"ENSG00000184305","CCSER1"
"1177","chr4","Lamina",92421152,92521151,"ENSG00000184305","CCSER1"
"1178","chr4","Lamina",92521152,92621151,"ENSG00000184305","CCSER1"
"1179","chr4","Lamina",93221152,93321151,"ENSG00000152208","GRID2"
"1180","chr4","Lamina",93321152,93421151,"ENSG00000152208","GRID2"
"1181","chr4","Lamina",93421152,93521151,"ENSG00000152208","GRID2"
"1182","chr4","Lamina",93521152,93621151,"ENSG00000152208","GRID2"
"1183","chr4","Lamina",93621152,93721151,"ENSG00000152208","GRID2"
"1184","chr4","Lamina",93721152,93821151,"ENSG00000152208","GRID2"
"1185","chr4","Lamina",93821152,93921151,"ENSG00000152208","GRID2"
"1186","chr4","Lamina",93921152,94021151,"ENSG00000152208","GRID2"
"1187","chr4","Lamina",94021152,94121151,"ENSG00000152208","GRID2"
"1188","chr4","Lamina",94121152,94221151,"ENSG00000152208","GRID2"
"1189","chr4","Lamina",94221152,94321151,"ENSG00000152208","GRID2"
"1190","chr4","Lamina",94321152,94421151,"ENSG00000152208","GRID2"
"1191","chr4","Lamina",94421152,94521151,"ENSG00000152208","GRID2"
"1192","chr4","Lamina",94521152,94621151,"ENSG00000152208","GRID2"
"1193","chr4","Lamina",94621152,94721151,"ENSG00000152208","GRID2"
"1194","chr4","Interior_Act3",95321152,95421151,"ENSG00000163110","PDLIM5"
"1195","chr4","Interior_Act3",95421152,95521151,"ENSG00000163110","PDLIM5"
"1196","chr4","Near_Lm2",95521152,95621151,"ENSG00000163110","PDLIM5"
"1197","chr4","Near_Lm2",96021152,96121151,"ENSG00000182168","UNC5C"
"1198","chr4","Near_Lm2",96121152,96221151,"ENSG00000182168","UNC5C"
"1199","chr4","Near_Lm2",96221152,96321151,"ENSG00000182168","UNC5C"
"1200","chr4","Near_Lm2",96321152,96421151,"ENSG00000182168","UNC5C"
"1201","chr4","Lamina",96421152,96521151,"ENSG00000182168","UNC5C"
"1202","chr4","Lamina",102321158,102421157,"ENSG00000153064","BANK1"
"1203","chr4","Lamina",102421158,102521157,"ENSG00000153064","BANK1"
"1204","chr4","Lamina",102521158,102621157,"ENSG00000153064","BANK1"
"1205","chr4","Lamina",102621158,102721157,"ENSG00000153064","BANK1"
"1206","chr4","Lamina",102721158,102821157,"ENSG00000153064","BANK1"
"1207","chr4","Lamina",102821158,102921157,"ENSG00000153064","BANK1"
"1208","chr4","Lamina",102921158,103021157,"ENSG00000153064","BANK1"
"1209","chr4","Near_Lm2",106421158,106521157,"ENSG00000236699","ARHGEF38"
"1210","chr4","Near_Lm2",106521158,106621157,"ENSG00000236699","ARHGEF38"
"1211","chr4","Near_Lm2",106621158,106721157,"ENSG00000236699","ARHGEF38"
"1212","chr4","Interior_Act3",109721157,109821156,"ENSG00000188517","COL25A1"
"1213","chr4","Interior_Act3",109821157,109921156,"ENSG00000188517","COL25A1"
"1214","chr4","Interior_Act3",109921157,110021156,"ENSG00000188517","COL25A1"
"1215","chr4","Interior_Act3",110021157,110121156,"ENSG00000188517","COL25A1"
"1216","chr4","Interior_Act3",110121157,110221156,"ENSG00000188517","COL25A1"
"1217","chr4","Interior_Act3",110221157,110321156,"ENSG00000188517","COL25A1"
"1218","chr4","Interior_Act3",110921157,111021156,"ENSG00000170522","ELOVL6"
"1219","chr4","Interior_Act3",111021157,111121156,"ENSG00000170522","ELOVL6"
"1220","chr4","Lamina",114321157,114421156,"ENSG00000145349","CAMK2D"
"1221","chr4","Lamina",114421157,114521156,"ENSG00000145349","CAMK2D"
"1222","chr4","Lamina",114521157,114621156,"ENSG00000145349","CAMK2D"
"1223","chr4","Lamina",114621157,114721156,"ENSG00000145349","CAMK2D"
"1224","chr4","Near_Lm2",120021156,120121155,"ENSG00000172399","MYOZ2"
"1225","chr4","Lamina",121521156,121621155,"ENSG00000138738","PRDM5"
"1226","chr4","Lamina",121621156,121721155,"ENSG00000138738","PRDM5"
"1227","chr4","Lamina",121721156,121821155,"ENSG00000138738","PRDM5"
"1228","chr4","Lamina",121821156,121921155,"ENSG00000138738","PRDM5"
"1229","chr4","Interior_Act3",128921156,129021155,"ENSG00000138709","LARP1B"
"1230","chr4","Interior_Act3",129021156,129121155,"ENSG00000138709","LARP1B"
"1231","chr4","Interior_Act3",129121156,129221155,"ENSG00000138709","LARP1B"
"1232","chr4","Near_Lm2",148621152,148721151,"ENSG00000071205","ARHGAP10"
"1233","chr4","Near_Lm2",148721152,148821151,"ENSG00000071205","ARHGAP10"
"1234","chr4","Near_Lm2",148821152,148921151,"ENSG00000071205","ARHGAP10"
"1235","chr4","Near_Lm2",148921152,149021151,"ENSG00000071205","ARHGAP10"
"1236","chr4","Lamina",158121153,158221152,"ENSG00000120251","GRIA2"
"1237","chr4","Lamina",158221153,158321152,"ENSG00000120251","GRIA2"
"1238","chr4","Near_Lm2",159621153,159721152,"ENSG00000171497","PPID"
"1239","chr4","Near_Lm2",164421153,164521152,"ENSG00000145416","MARCH1"
"1240","chr4","Near_Lm2",164521153,164621152,"ENSG00000145416","MARCH1"
"1241","chr4","Lamina",164621153,164721152,"ENSG00000145416","MARCH1"
"1242","chr4","Lamina",164721153,164821152,"ENSG00000145416","MARCH1"
"1243","chr4","Lamina",164821153,164921152,"ENSG00000145416","MARCH1"
"1244","chr4","Lamina",164921153,165021152,"ENSG00000145416","MARCH1"
"1245","chr4","Lamina",165021153,165121152,"ENSG00000145416","MARCH1"
"1246","chr4","Lamina",165121153,165221152,"ENSG00000145416","MARCH1"
"1247","chr4","Lamina",165221153,165321152,"ENSG00000145416","MARCH1"
"1248","chr4","Near_Lm2",165921153,166021152,"ENSG00000170088","TMEM192"
"1249","chr4","Interior_Act3",166021153,166121152,"ENSG00000170088","TMEM192"
"1250","chr4","Interior_Act3",166121153,166221152,"ENSG00000170088","TMEM192"
"1251","chr4","Near_Lm2",166221153,166321152,"ENSG00000109472","CPE"
"1252","chr4","Near_Lm2",166321153,166421152,"ENSG00000109472","CPE"
"1253","chr4","Near_Lm2",169921152,170021151,"ENSG00000154447","SH3RF1"
"1254","chr4","Near_Lm2",170021152,170121151,"ENSG00000154447","SH3RF1"
"1255","chr4","Near_Lm2",170121152,170221151,"ENSG00000154447","SH3RF1"
"1256","chr4","Lamina",172721152,172821151,"ENSG00000174473","GALNTL6"
"1257","chr4","Lamina",172821152,172921151,"ENSG00000174473","GALNTL6"
"1258","chr4","Near_Lm2",172921152,173021151,"ENSG00000174473","GALNTL6"
"1259","chr4","Near_Lm2",173021152,173121151,"ENSG00000174473","GALNTL6"
"1260","chr4","Near_Lm2",173121152,173221151,"ENSG00000174473","GALNTL6"
"1261","chr4","Lamina",173221152,173321151,"ENSG00000174473","GALNTL6"
"1262","chr4","Lamina",173321152,173421151,"ENSG00000174473","GALNTL6"
"1263","chr4","Lamina",173421152,173521151,"ENSG00000174473","GALNTL6"
"1264","chr4","Lamina",173521152,173621151,"ENSG00000174473","GALNTL6"
"1265","chr4","Lamina",173621152,173721151,"ENSG00000174473","GALNTL6"
"1266","chr4","Near_Lm2",173721152,173821151,"ENSG00000174473","GALNTL6"
"1267","chr4","Near_Lm2",173821152,173921151,"ENSG00000174473","GALNTL6"
"1268","chr4","Near_Lm2",173921152,174021151,"ENSG00000174473","GALNTL6"
"1269","chr4","Near_Lm2",183021154,183121153,"ENSG00000218336","TENM3"
"1270","chr4","Near_Lm2",183121154,183221153,"ENSG00000218336","TENM3"
"1271","chr4","Near_Lm2",183221154,183321153,"ENSG00000218336","TENM3"
"1272","chr4","Near_Lm2",183321154,183421153,"ENSG00000218336","TENM3"
"1273","chr4","Lamina",183421154,183521153,"ENSG00000218336","TENM3"
"1274","chr4","Near_Lm2",183521154,183621153,"ENSG00000218336","TENM3"
"1275","chr4","Near_Lm2",183621154,183721153,"ENSG00000218336","TENM3"
"1276","chr4","Near_Lm2",183721154,183821153,"ENSG00000218336","TENM3"
"1277","chr5","Near_Lm2",7300114,7400113,"ENSG00000078295","ADCY2"
"1278","chr5","Near_Lm2",7400114,7500113,"ENSG00000078295","ADCY2"
"1279","chr5","Near_Lm2",7500114,7600113,"ENSG00000078295","ADCY2"
"1280","chr5","Near_Lm2",7600114,7700113,"ENSG00000078295","ADCY2"
"1281","chr5","Near_Lm2",7700114,7800113,"ENSG00000078295","ADCY2"
"1282","chr5","Near_Lm2",7800114,7900113,"ENSG00000078295","ADCY2"
"1283","chr5","Near_Lm1",10900113,11000112,"ENSG00000169862","CTNND2"
"1284","chr5","Near_Lm1",11000113,11100112,"ENSG00000169862","CTNND2"
"1285","chr5","Near_Lm2",11100113,11200112,"ENSG00000169862","CTNND2"
"1286","chr5","Near_Lm2",11200113,11300112,"ENSG00000169862","CTNND2"
"1287","chr5","Near_Lm2",11300113,11400112,"ENSG00000169862","CTNND2"
"1288","chr5","Near_Lm2",11400113,11500112,"ENSG00000169862","CTNND2"
"1289","chr5","Near_Lm2",11500113,11600112,"ENSG00000169862","CTNND2"
"1290","chr5","Lamina",11600113,11700112,"ENSG00000169862","CTNND2"
"1291","chr5","Lamina",11700113,11800112,"ENSG00000169862","CTNND2"
"1292","chr5","Lamina",11800113,11900112,"ENSG00000169862","CTNND2"
"1293","chr5","Lamina",11900113,12000112,"ENSG00000169862","CTNND2"
"1294","chr5","Lamina",13600110,13700109,"ENSG00000039139","DNAH5"
"1295","chr5","Lamina",13700110,13800109,"ENSG00000039139","DNAH5"
"1296","chr5","Near_Lm2",13800110,13900109,"ENSG00000039139","DNAH5"
"1297","chr5","Near_Lm2",13900110,14000109,"ENSG00000039139","DNAH5"
"1298","chr5","Lamina",15500110,15600109,"ENSG00000183580","FBXL7"
"1299","chr5","Lamina",15600110,15700109,"ENSG00000183580","FBXL7"
"1300","chr5","Lamina",15700110,15800109,"ENSG00000183580","FBXL7"
"1301","chr5","Lamina",15800110,15900109,"ENSG00000183580","FBXL7"
"1302","chr5","Lamina",15900110,16000109,"ENSG00000183580","FBXL7"
"1303","chr5","Near_Lm1",16600110,16700109,"ENSG00000145555","MYO10"
"1304","chr5","Near_Lm1",16700110,16800109,"ENSG00000145555","MYO10"
"1305","chr5","Near_Lm1",16800110,16900109,"ENSG00000145555","MYO10"
"1306","chr5","Near_Lm1",16900110,17000109,"ENSG00000145555","MYO10"
"1307","chr5","Near_Lm1",17000110,17100109,"ENSG00000176788","BASP1"
"1308","chr5","Near_Lm1",17100110,17200109,"ENSG00000176788","BASP1"
"1309","chr5","Near_Lm1",17200110,17300109,"ENSG00000176788","BASP1"
"1310","chr5","Lamina",19400110,19500109,"ENSG00000145526","CDH18"
"1311","chr5","Lamina",19500110,19600109,"ENSG00000145526","CDH18"
"1312","chr5","Lamina",19600110,19700109,"ENSG00000145526","CDH18"
"1313","chr5","Lamina",19700110,19800109,"ENSG00000145526","CDH18"
"1314","chr5","Lamina",19800110,19900109,"ENSG00000145526","CDH18"
"1315","chr5","Lamina",19900110,20000109,"ENSG00000145526","CDH18"
"1316","chr5","Lamina",20000110,20100109,"ENSG00000145526","CDH18"
"1317","chr5","Lamina",20100110,20200109,"ENSG00000145526","CDH18"
"1318","chr5","Lamina",20200110,20300109,"ENSG00000145526","CDH18"
"1319","chr5","Lamina",20300110,20400109,"ENSG00000145526","CDH18"
"1320","chr5","Lamina",20400110,20500109,"ENSG00000145526","CDH18"
"1321","chr5","Lamina",20500110,20600109,"ENSG00000145526","CDH18"
"1322","chr5","Lamina",21700110,21800109,"ENSG00000154162","CDH12"
"1323","chr5","Lamina",21800110,21900109,"ENSG00000154162","CDH12"
"1324","chr5","Lamina",21900110,22000109,"ENSG00000154162","CDH12"
"1325","chr5","Lamina",22000110,22100109,"ENSG00000154162","CDH12"
"1326","chr5","Lamina",22100110,22200109,"ENSG00000154162","CDH12"
"1327","chr5","Lamina",22200110,22300109,"ENSG00000154162","CDH12"
"1328","chr5","Lamina",22300110,22400109,"ENSG00000154162","CDH12"
"1329","chr5","Lamina",22400110,22500109,"ENSG00000154162","CDH12"
"1330","chr5","Lamina",22500110,22600109,"ENSG00000154162","CDH12"
"1331","chr5","Lamina",22600110,22700109,"ENSG00000154162","CDH12"
"1332","chr5","Lamina",22700110,22800109,"ENSG00000154162","CDH12"
"1333","chr5","Lamina",22800110,22900109,"ENSG00000154162","CDH12"
"1334","chr5","Near_Lm1",34800106,34900105,"ENSG00000205838","TTC23L"
"1335","chr5","Near_Lm1",36600103,36700102,"ENSG00000079215","SLC1A3"
"1336","chr5","Near_Lm1",38400103,38500102,"ENSG00000113594","LIFR"
"1337","chr5","Near_Lm1",38500103,38600102,"ENSG00000113594","LIFR"
"1338","chr5","Near_Lm1",38600103,38700102,"ENSG00000113594","LIFR"
"1339","chr5","Near_Lm1",38500103,38600102,"ENSG00000244968","LIFR-AS1"
"1340","chr5","Near_Lm1",38600103,38700102,"ENSG00000244968","LIFR-AS1"
"1341","chr5","Lamina",44300103,44400102,"ENSG00000070193","FGF10"
"1342","chr5","Near_Lm1",53095831,53195830,"ENSG00000185305","ARL15"
"1343","chr5","Near_Lm1",53195831,53295830,"ENSG00000185305","ARL15"
"1344","chr5","Near_Lm1",53295831,53395830,"ENSG00000185305","ARL15"
"1345","chr5","Interior_Act3",53395831,53495830,"ENSG00000185305","ARL15"
"1346","chr5","Interior_Act3",53495831,53595830,"ENSG00000185305","ARL15"
"1347","chr5","Interior_Act3",53595831,53695830,"ENSG00000185305","ARL15"
"1348","chr5","Near_Lm2",58195828,58295827,"ENSG00000113448","PDE4D"
"1349","chr5","Near_Lm2",58295828,58395827,"ENSG00000113448","PDE4D"
"1350","chr5","Near_Lm2",58395828,58460844,"ENSG00000113448","PDE4D"
"1351","chr5","Lamina",58495827,58595826,"ENSG00000113448","PDE4D"
"1352","chr5","Lamina",58595827,58695826,"ENSG00000113448","PDE4D"
"1353","chr5","Lamina",58695827,58795826,"ENSG00000113448","PDE4D"
"1354","chr5","Lamina",58795827,58895826,"ENSG00000113448","PDE4D"
"1355","chr5","Lamina",58895827,58995826,"ENSG00000113448","PDE4D"
"1356","chr5","Lamina",58995827,59095826,"ENSG00000113448","PDE4D"
"1357","chr5","Lamina",59095827,59173952,"ENSG00000113448","PDE4D"
"1358","chr5","Lamina",59195828,59295827,"ENSG00000113448","PDE4D"
"1359","chr5","Lamina",59295828,59395827,"ENSG00000113448","PDE4D"
"1360","chr5","Lamina",59395828,59495827,"ENSG00000113448","PDE4D"
"1361","chr5","Near_Lm2",59495828,59595827,"ENSG00000113448","PDE4D"
"1362","chr5","Near_Lm2",59595828,59695827,"ENSG00000113448","PDE4D"
"1363","chr5","Near_Lm2",59695828,59795827,"ENSG00000113448","PDE4D"
"1364","chr5","Near_Lm2",59795828,59895827,"ENSG00000113448","PDE4D"
"1365","chr5","Interior_Act3",60195828,60295827,"ENSG00000164182","NDUFAF2"
"1366","chr5","Interior_Act3",60295828,60395827,"ENSG00000164182","NDUFAF2"
"1367","chr5","Interior_Act3",60395828,60495827,"ENSG00000164182","NDUFAF2"
"1368","chr5","Near_Lm1",60895828,60995827,"ENSG00000178722","C5orf64"
"1369","chr5","Near_Lm1",60995828,61095827,"ENSG00000178722","C5orf64"
"1370","chr5","Near_Lm2",63995828,64095827,"ENSG00000153015","CWC27"
"1371","chr5","Near_Lm2",64095828,64195827,"ENSG00000153015","CWC27"
"1372","chr5","Near_Lm2",64195828,64295827,"ENSG00000153015","CWC27"
"1373","chr5","Near_Lm2",64295828,64395827,"ENSG00000153015","CWC27"
"1374","chr5","Near_Lm2",64395828,64495827,"ENSG00000049192","ADAMTS6"
"1375","chr5","Near_Lm2",64495828,64595827,"ENSG00000049192","ADAMTS6"
"1376","chr5","Near_Lm2",64595828,64695827,"ENSG00000049192","ADAMTS6"
"1377","chr5","Near_Lm2",64695828,64795827,"ENSG00000049192","ADAMTS6"
"1378","chr5","Near_Lm1",65795829,65895828,"ENSG00000069020","MAST4"
"1379","chr5","Near_Lm1",65895829,65995828,"ENSG00000069020","MAST4"
"1380","chr5","Near_Lm1",65995829,66095828,"ENSG00000069020","MAST4"
"1381","chr5","Near_Lm1",66095829,66195828,"ENSG00000069020","MAST4"
"1382","chr5","Near_Lm1",66195829,66295828,"ENSG00000069020","MAST4"
"1383","chr5","Near_Lm1",66295829,66395828,"ENSG00000069020","MAST4"
"1384","chr5","Near_Lm1",66395829,66495828,"ENSG00000069020","MAST4"
"1385","chr5","Near_Lm2",87395818,87495817,"ENSG00000164180","TMEM161B"
"1386","chr5","Near_Lm2",87495818,87595817,"ENSG00000164180","TMEM161B"
"1387","chr5","Near_Lm2",94035706,94135705,"ENSG00000175471","MCTP1"
"1388","chr5","Near_Lm2",94135706,94235705,"ENSG00000175471","MCTP1"
"1389","chr5","Lamina",94273546,94335704,"ENSG00000175471","MCTP1"
"1390","chr5","Near_Lm2",94335705,94435704,"ENSG00000175471","MCTP1"
"1391","chr5","Near_Lm2",94435705,94535704,"ENSG00000175471","MCTP1"
"1392","chr5","Near_Lm2",94535705,94635704,"ENSG00000175471","MCTP1"
"1393","chr5","Interior_Act3",95035705,95135704,"ENSG00000164292","RHOBTB3"
"1394","chr5","Interior_Act3",95135705,95235704,"ENSG00000164292","RHOBTB3"
"1395","chr5","Near_Lm2",95835705,95935704,"ENSG00000153113","CAST"
"1396","chr5","Near_Lm2",95935705,96035704,"ENSG00000153113","CAST"
"1397","chr5","Interior_Act3",96035705,96122776,"ENSG00000153113","CAST"
"1398","chr5","Lamina",101535705,101635704,"ENSG00000173930","SLCO4C1"
"1399","chr5","Interior_Act3",112335698,112435697,"ENSG00000171444","MCC"
"1400","chr5","Interior_Act3",112435698,112535697,"ENSG00000171444","MCC"
"1401","chr5","Near_Lm2",112535698,112635697,"ENSG00000171444","MCC"
"1402","chr5","Near_Lm2",112635698,112735697,"ENSG00000171444","MCC"
"1403","chr5","Near_Lm2",112735698,112835697,"ENSG00000171444","MCC"
"1404","chr5","Near_Lm2",121235696,121335695,"ENSG00000151304","SRFBP1"
"1405","chr5","Near_Lm2",121335696,121435695,"ENSG00000151304","SRFBP1"
"1406","chr5","Interior_Act3",126135693,126235692,"ENSG00000173926","MARCH3"
"1407","chr5","Interior_Act3",126235693,126335692,"ENSG00000173926","MARCH3"
"1408","chr5","Near_Lm2",126335693,126435692,"ENSG00000173926","MARCH3"
"1409","chr5","Near_Lm2",127535693,127635692,"ENSG00000138829","FBN2"
"1410","chr5","Lamina",127635693,127693561,"ENSG00000138829","FBN2"
"1411","chr5","Lamina",127735694,127835693,"ENSG00000138829","FBN2"
"1412","chr5","Lamina",127835694,127935693,"ENSG00000138829","FBN2"
"1413","chr5","Lamina",127935694,128035693,"ENSG00000138829","FBN2"
"1414","chr5","Interior_Act3",130935694,131035693,"ENSG00000217128","FNIP1"
"1415","chr5","Interior_Act3",131035694,131135693,"ENSG00000217128","FNIP1"
"1416","chr5","Interior_Repr1",140681653,140779567,"ENSG00000204956","PCDHGA1"
"1417","chr5","Interior_Act1",140779568,140879567,"ENSG00000204956","PCDHGA1"
